strava_id,name,type,date,distance,duration,pace,title,source
11023287413,Jessica,Run,2024-03-23 17:45:28,4.004871562255334,2797,11.641637731481483,Lunch Run,Strava
11016506433,Jessica,Run,2024-03-22 19:06:06,2.5066797569189854,1531,10.179253636938647,Afternoon Run,Strava
11008649217,Jessica,Run,2024-03-21 15:58:13,3.0046478680701405,1768,9.807068860450945,Morning Run,Strava
11000962604,Jessica,Run,2024-03-20 14:51:19,3.0042750444281507,1694,9.39815463676711,Morning Run,Strava
10993007593,Jessica,Run,2024-03-19 13:32:33,3.1498626766252005,1830,9.683152827918171,Morning Run,Strava
10986800637,Jessica,Run,2024-03-18 16:15:22,3.1025140740924853,1908,10.249267609221755,Lunch Run,Strava
10980710820,Jessica,Run,2024-03-17 15:37:35,3.0055799271751154,1800,9.982260265475748,Morning Run,Strava
10958642632,Jessica,Run,2024-03-14 15:30:48,3.1573812867386635,1915,10.110189722326925,Best pacer ever,Strava
10951230182,Jessica,Run,2024-03-13 15:09:21,3.174096213354543,1725,9.058538781943037,Morning Run,Strava
10944493393,Jessica,Run,2024-03-12 16:50:04,3.00651198628009,1794,9.945247806204424,Lunch Run,Strava
10937295927,Jessica,Run,2024-03-11 15:38:22,2.266519194203835,1543,11.346164692611394,The boys biked while I jogged,Strava
10931516543,Jessica,Run,2024-03-10 15:42:15,4.012203760547802,2541,10.555817919454283,Morning Run,Strava
10925322421,Jessica,Run,2024-03-09 18:53:11,3.006449849006425,1821,10.094969263580479,Lunch Run,Strava
10912128541,Jessica,Run,2024-03-07 19:37:03,3.0079411435743846,1774,9.828630756076706,Afternoon Run,Strava
10903904235,Jessica,Run,2024-03-06 16:29:08,3.0083139672163743,1901,10.530951446145792,Morning Run,Strava
10895973925,Jessica,Run,2024-03-05 14:55:56,3.0045857307964754,1833,10.167677533484964,Morning Run,Strava
10885071385,Jessica,Run,2024-03-03 22:44:58,1.8043421526837091,1197,11.05619675735092,Afternoon Run,Strava
10863054828,Jessica,Run,2024-02-29 18:10:13,4.00269675767706,2422,10.083583959899748,Lunch Run,Strava
10848127779,Jessica,Run,2024-02-27 15:28:00,3.006698398101085,1758,9.746487403100776,Morning Run,Strava
10836507134,Jessica,Run,2024-02-25 17:56:16,4.007046366833609,2457,10.218031746031746,Lunch Run,Strava
10822460316,Jessica,Run,2024-02-23 20:29:28,3.010240222699989,1839,10.183118197924577,Afternoon Run,Strava
10808393939,Jessica,Run,2024-02-21 16:11:24,3.0087489281320297,1751,9.700663050030139,Morning Run,Strava
10794477868,Jessica,Run,2024-02-19 16:27:49,3.527470888687288,2163,10.218031746031746,Morning Run,Strava
10768729809,Jessica,Run,2024-02-15 18:38:25,3.505847117451875,2079,9.88295259150086,Lunch Run,Strava
10754238974,Jessica,Run,2024-02-13 15:24:29,3.00812755539538,1778,9.850287672909781,Morning Run,Strava
10736918968,Jessica,Run,2024-02-10 22:32:27,2.0079038612101856,1148,9.528359976317347,Afternoon Run,Strava
10722528001,Jessica,Run,2024-02-08 17:20:45,3.259783513738552,2033,10.39625322997416,Lunch Run,Strava
10708968685,Jessica,Run,2024-02-06 16:52:35,3.0088110654056943,1724,9.54871247181678,Morning Run,Strava
10681595150,Jessica,Run,2024-02-02 15:50:21,3.0058906135434404,1853,10.272820120005106,Morning Run,Strava
10654672280,Jessica,Run,2024-01-29 17:00:11,2.007593174841861,1224,10.159974747474747,Lunch Run,Strava
10457658999,Jessica,Run,2023-12-29 15:48:38,2.144978686915133,1361,10.576629863301788,Morning Run,Strava
10452616864,Jessica,Run,2023-12-28 19:54:59,2.003554252053637,1210,10.064665415884928,Afternoon Run,Strava
10410586786,Jessica,Run,2023-12-20 16:15:11,3.00700908446941,1846,10.22972285786931,Morning Run,Strava
10385001232,Jessica,Run,2023-12-15 17:16:43,2.0081524103048456,1243,10.31628205128205,Lunch Run,Strava
10268608169,Jessica,Run,2023-11-23 14:07:01,4.013073682379112,3557,14.770007342143906,Morning Run,Strava
10228984192,Jessica,Run,2023-11-16 14:52:13,1.6962854337803075,1054,10.356113256113257,Morning Run,Strava
10131493756,Jessica,Run,2023-10-30 17:00:21,1.5009879826512733,907,10.072224308424083,Lunch Run,Strava
10107413673,Jessica,Run,2023-10-26 11:43:23,2.505685560540346,1676,11.148101967303962,Morning Run,Strava
10095498122,Jessica,Run,2023-10-24 11:26:51,3.0018516907552164,1934,10.737523352014945,Morning Run,Strava
10071855354,Jessica,Run,2023-10-20 11:25:22,1.0020256751214784,784,13.039539782855291,Nope!,Strava
10045528604,Jessica,Race,2023-10-15 13:10:38,26.610225309754313,18250,11.428348245987786,Morning Run,Strava
10027856394,Jessica,Run,2023-10-12 18:52:21,3.0058906135434404,1808,10.023293472845042,Afternoon Run,Strava
10019232509,Jessica,Run,2023-10-11 13:54:08,3.0053935153541205,1817,10.076008014024543,Morning Run,Strava
10006404853,Jessica,Run,2023-10-09 14:01:56,3.1028868977344755,1872,10.053348325837081,Morning Run,Strava
9993915324,Jessica,Run,2023-10-07 13:32:03,3.1565113649073533,1888,9.967422271770099,Morning Run,Strava
9988326011,Jessica,Run,2023-10-06 15:35:23,3.3176954527943137,1982,9.956322692402871,Morning Run,Strava
9981702424,Jessica,Run,2023-10-05 13:52:49,3.219518560403644,1957,10.129279959718026,Morning Run,Strava
9981178001,Jessica,Run,2023-10-05 12:14:05,2.013434078566369,1625,13.45152123035774,Daniel wanted to run to help his endurance in the pool.,Strava
9969312797,Jessica,Run,2023-10-03 14:07:11,10.357351460847305,6602,10.622706270627063,Morning Run,Strava
9956894911,Jessica,Run,2023-10-01 12:04:51,3.2515192563411093,2036,10.436705577172503,Morning Run,Strava
9948676150,Jessica,Run,2023-09-30 11:36:12,3.11966396162402,1967,10.510318704284222,Morning Run,Strava
9943386041,Jessica,Run,2023-09-29 13:53:18,4.01916313519828,2515,10.428589942975634,Morning Run,Strava
9937454923,Jessica,Run,2023-09-28 14:38:49,3.0035915344178363,1852,10.27675606641124,Morning Run,Strava
9931669918,Jessica,Run,2023-09-27 16:07:47,3.0072576335640697,1855,10.280695030024274,Lunch Run,Strava
9913532732,Jessica,Run,2023-09-24 17:13:09,3.006449849006425,1912,10.597524035295667,Lunch Run,Strava
9899274920,Jessica,Run,2023-09-22 11:42:33,20.02671902767594,13098,10.898957063524312,"I was soaked by the second mile. Abandoned all plans at mile 3. Met the kids at school drop off and changed clothes (stopped my watch), met up with Robin and Got. It. Done.",Strava
9886543653,Jessica,Run,2023-09-20 14:02:59,3.1143201560888314,1846,9.879312461632903,Morning Run,Strava
9881597058,Jessica,Run,2023-09-19 17:46:15,4.005306523170989,2394,9.96001980443124,Lunch Run,Strava
9867758662,Jessica,Run,2023-09-17 13:16:48,4.052282302061715,2391,9.835839139469503,Run with Ann,Strava
9860988275,Jessica,Run,2023-09-16 14:13:10,4.0503560465781,2355,9.690149325626205,Morning Run,Strava
9847976584,Jessica,Run,2023-09-14 13:51:25,3.408167323250525,2152,10.522688636066432,Morning Run,Strava
9842316361,Jessica,Run,2023-09-13 13:38:24,16.063230889681485,11023,11.438095238095237,Morning Run,Strava
9834710642,Jessica,Run,2023-09-12 13:54:53,3.0109858699839687,1828,10.117817175908463,Morning Run,Strava
9822098361,Jessica,Run,2023-09-10 13:23:46,4.062907775858426,2464,10.106380306455664,Morning Run,Strava
9808490121,Jessica,Run,2023-09-08 13:51:13,3.009494575416009,1778,9.84667156142927,Morning Run,Strava
9802714226,Jessica,Run,2023-09-07 15:16:43,4.009656132327538,2425,10.079794563447326,Morning Run,Strava
9796129870,Jessica,Run,2023-09-06 13:55:34,13.00949457541601,8313,10.648008468969167,Morning Run,Strava
9787652022,Jessica,Run,2023-09-05 11:33:29,3.0087489281320297,1761,9.753575757575758,Morning Run,Strava
9781302151,Jessica,Run,2023-09-04 12:23:49,4.008351249580573,2512,10.444833852544132,Morning Run,Strava
9768523747,Jessica,Run,2023-09-02 13:05:17,4.007605602296594,2492,10.364116434827409,Morning Run,Strava
9761541547,Jessica,Run,2023-09-01 11:39:25,4.275976487255646,2501,9.746487403100776,Morning Run,Strava
9755235584,Jessica,Run,2023-08-31 11:15:00,4.007294915928269,2468,10.264957264957264,Morning Run,Strava
9749662445,Jessica,Run,2023-08-30 13:55:37,3.705680589558453,2433,10.94342445260438,Might need cooler weather before we can pull off post drop off runs,Strava
9742256944,Jessica,Run,2023-08-29 11:23:43,4.00480942498167,2359,9.817837969741337,Morning Run,Strava
9736043620,Jessica,Run,2023-08-28 11:21:24,4.044763691948252,2434,10.030790326601846,Morning Run,Strava
9717518971,Jessica,Run,2023-08-25 11:12:51,3.0086867908583645,1825,10.110189722326925,Testing out my back post tweak 😳,Strava
9691146708,Jessica,Run,2023-08-21 11:02:14,5.007580747387128,3127,10.408355969473549,Morning Run,Strava
9686072398,Jessica,Run,2023-08-20 13:31:16,3.0055799271751154,1953,10.828556048983986,Morning Run,Strava
9672268813,Jessica,Run,2023-08-18 09:59:35,15.004784570072204,10013,11.12037037037037,Morning Run,Strava
9659284128,Jessica,Run,2023-08-16 11:52:38,9.005741484086645,5319,9.843058103975535,Morning Run,Strava
9645461744,Jessica,Run,2023-08-14 12:36:03,4.007046366833609,2411,10.027040498442368,Morning Run,Strava
9626263316,Jessica,Run,2023-08-11 10:01:10,16.00277132240546,11429,11.905163485722738,F* this,Strava
9616152864,Jessica,Run,2023-08-09 20:22:16,8.003467259870506,4899,10.202485102066692,Afternoon Run,Strava
9599483552,Jessica,Run,2023-08-07 12:05:18,4.009407583232878,2451,10.186985694391694,Morning Run,Strava
9587641727,Jessica,Run,2023-08-05 11:40:20,11.377645494426288,7719,11.307897695334457,Morning Run,Strava
9574981701,Jessica,Run,2023-08-03 11:25:33,8.006884809922079,5012,10.432646181771036,Morning Run,Strava
9568633006,Jessica,Run,2023-08-02 11:44:45,7.008276684852176,4836,11.501858204688395,Morning Run,Strava
9555438285,Jessica,Run,2023-07-31 11:59:15,4.006735680465284,2438,10.140768746061752,Morning Run,Strava
9549660220,Jessica,Run,2023-07-30 12:30:23,3.0058906135434404,1865,10.340143921870984,Morning Run,Strava
9523210752,Jessica,Run,2023-07-26 06:44:43,3.0030944362285164,1819,10.094969263580479,Last lap around baranain…and last run in cool weather!,Strava
9516534017,Jessica,Run,2023-07-25 06:39:40,3.0030944362285164,1772,9.835839139469503,Morning Run,Strava
9510459941,Jessica,Run,2023-07-24 06:41:13,3.011358693625959,1781,9.857527869655764,Morning Run,Strava
9504634868,Jessica,Run,2023-07-23 08:50:21,3.0053935153541205,1873,10.388200361476892,Paris destroyed my body 😩,Strava
9466277675,Jessica,Run,2023-07-17 06:48:46,3.004834279891136,1728,9.586252084822492,Morning Run,Strava
9454194490,Jessica,Run,2023-07-15 07:57:13,8.007319770837736,4861,10.117817175908463,Morning Run,Strava
9441775684,Jessica,Run,2023-07-13 05:56:03,6.021350367231287,3659,10.129279959718026,Morning Run,Strava
9428545386,Jessica,Run,2023-07-11 05:39:47,3.056097530664745,1892,10.31628205128205,Morning Run,Strava
9415827569,Jessica,Run,2023-07-09 05:22:13,6.006996657014676,3521,9.76778344258315,"Went for a run, went to the running of the bulls",Strava
9403900247,Jessica,Run,2023-07-07 06:26:22,3.046652665067668,1853,10.136936255983874,Morning Run,Strava
